"Date","Open","High","Low","Close","Adj Close","Volume"
"Apr 22 2015",19999.84,20144.66,19983.00,20133.90,20133.90,204400
"Apr 21 2015",19731.57,19909.09,19678.22,19909.09,19909.09,161600
"Apr 20 2015",19501.00,19725.86,19474.23,19634.49,19634.49,144100
"Apr 17 2015",19810.40,19815.25,19638.37,19652.88,19652.88,188200
"Apr 16 2015",19862.48,19894.35,19742.12,19885.77,19885.77,174300
"Apr 15 2015",19838.53,19913.42,19823.86,19869.76,19869.76,121600
"Apr 14 2015",19828.65,19922.50,19828.65,19908.68,19908.68,111600
"Apr 13 2015",19967.38,19975.66,19825.69,19905.46,19905.46,107000
"Apr 10 2015",19989.55,20006.00,19845.31,19907.63,19907.63,136200
"Apr 09 2015",19851.12,19957.32,19822.49,19937.72,19937.72,120000
"Apr 08 2015",19729.70,19845.53,19693.63,19789.81,19789.81,140700
"Apr 07 2015",19539.03,19667.48,19501.31,19640.54,19640.54,137000
"Apr 06 2015",19295.03,19424.09,19241.29,19397.98,19397.98,96600
"Apr 03 2015",19289.04,19435.08,19289.04,19435.08,19435.08,104700
"Apr 02 2015",19141.93,19433.89,19115.14,19312.79,19312.79,147100
"Apr 01 2015",19129.75,19195.23,18927.95,19034.84,19034.84,160400
"Mar 31 2015",19592.43,19607.25,19206.99,19206.99,19206.99,151600
"Mar 30 2015",19295.21,19474.07,19227.29,19411.40,19411.40,136300
"Mar 27 2015",19374.72,19590.03,19099.87,19285.63,19285.63,178300
"Mar 26 2015",19605.60,19623.11,19397.01,19471.12,19471.12,154800
"Mar 25 2015",19745.75,19775.45,19542.22,19746.20,19746.20,145000
"Mar 24 2015",19718.99,19770.64,19646.35,19713.45,19713.45,141900
"Mar 23 2015",19607.98,19778.60,19584.73,19754.36,19754.36,124400
"Mar 20 2015",19479.71,19565.44,19416.63,19560.22,19560.22,137500
"Mar 19 2015",19514.64,19557.17,19312.70,19476.56,19476.56,151100
"Mar 18 2015",19407.76,19555.72,19389.24,19544.48,19544.48,134400
"Mar 17 2015",19425.89,19479.89,19373.39,19437.00,19437.00,131800
"Mar 16 2015",19245.38,19349.20,19226.71,19246.06,19246.06,129000
"Mar 13 2015",19119.58,19335.80,19042.25,19254.25,19254.25,227800
"Mar 12 2015",18787.10,19008.13,18774.42,18991.11,18991.11,149700
"Mar 11 2015",18604.87,18836.93,18583.52,18723.52,18723.52,130000
"Mar 10 2015",18891.01,18924.38,18577.06,18665.11,18665.11,148300
"Mar 09 2015",18872.96,18878.15,18733.87,18790.55,18790.55,118000
"Mar 06 2015",18814.85,18979.64,18808.30,18971.00,18971.00,147100
"Mar 05 2015",18658.16,18767.50,18655.36,18751.84,18751.84,121900
"Mar 04 2015",18716.78,18732.66,18586.84,18703.60,18703.60,143300
"Mar 03 2015",18910.52,18910.52,18730.57,18815.16,18815.16,154800
"Mar 02 2015",18869.40,18939.17,18775.23,18826.88,18826.88,134800
"Feb 27 2015",18844.28,18865.39,18714.64,18797.94,18797.94,174700
"Feb 26 2015",18587.87,18790.83,18587.13,18785.79,18785.79,155500
"Feb 25 2015",18636.34,18648.77,18552.81,18585.20,18585.20,139100
"Feb 24 2015",18468.39,18603.48,18427.98,18603.48,18603.48,145200
"Feb 23 2015",18499.58,18509.08,18402.02,18466.92,18466.92,157500
"Feb 20 2015",18336.50,18360.92,18297.67,18332.30,18332.30,146300
"Feb 19 2015",18237.35,18322.50,18237.35,18264.79,18264.79,174100
"Feb 18 2015",18103.98,18202.61,18092.32,18199.17,18199.17,171600
"Feb 17 2015",17949.70,18009.45,17901.26,17987.09,17987.09,142100
"Feb 16 2015",18024.01,18074.26,17978.90,18004.77,18004.77,152600
"Feb 13 2015",17892.10,17962.11,17864.55,17913.36,17913.36,162000
"Feb 12 2015",17899.40,18005.45,17884.34,17979.72,17979.72,181200
"Feb 10 2015",17662.67,17673.27,17550.03,17652.68,17652.68,123900
"Feb 09 2015",17790.31,17799.49,17653.61,17711.93,17711.93,129500
"Feb 06 2015",17696.18,17700.67,17603.07,17648.50,17648.50,142500
"Feb 05 2015",17589.21,17619.34,17484.67,17504.62,17504.62,185000
"Feb 04 2015",17549.30,17743.11,17535.04,17678.74,17678.74,187000
"Feb 03 2015",17654.60,17654.60,17271.87,17335.85,17335.85,169600
"Feb 02 2015",17536.61,17628.40,17459.45,17558.04,17558.04,136000
"Jan 30 2015",17788.74,17808.47,17661.10,17674.39,17674.39,173500
"Jan 29 2015",17666.91,17778.83,17575.10,17606.22,17606.22,140000
"Jan 28 2015",17615.93,17850.59,17615.93,17795.73,17795.73,141900
"Jan 27 2015",17649.40,17768.41,17633.47,17768.30,17768.30,139700
"Jan 26 2015",17285.71,17471.94,17285.71,17468.52,17468.52,111600
"Jan 23 2015",17520.63,17532.06,17460.76,17511.75,17511.75,132500
"Jan 22 2015",17306.64,17355.74,17229.21,17329.02,17329.02,121900
"Jan 21 2015",17308.72,17329.03,17181.55,17280.48,17280.48,136000
"Jan 20 2015",17071.65,17366.30,17066.77,17366.30,17366.30,133000
"Jan 19 2015",17000.78,17039.80,16911.58,17014.29,17014.29,128000
"Jan 16 2015",16812.96,16864.34,16592.57,16864.16,16864.16,171100
"Jan 15 2015",16872.95,17141.98,16856.22,17108.70,17108.70,147700
"Jan 14 2015",16961.82,17036.72,16770.56,16795.96,16795.96,148500
"Jan 13 2015",16970.88,17087.71,16828.27,17087.71,17087.71,149200
"Jan 09 2015",17318.74,17342.65,17129.53,17197.73,17197.73,155200
"Jan 08 2015",17067.40,17243.71,17016.09,17167.10,17167.10,140600
"Jan 07 2015",16808.26,16974.61,16808.26,16885.33,16885.33,138600
"Jan 06 2015",17101.58,17111.36,16881.73,16883.19,16883.19,166000
"Jan 05 2015",17325.68,17540.92,17219.22,17408.71,17408.71,116500
"Dec 30 2014",17702.12,17713.76,17450.77,17450.77,17450.77,98300
"Dec 29 2014",17914.55,17914.55,17525.66,17729.84,17729.84,115200
"Dec 26 2014",17778.91,17843.73,17769.01,17818.96,17818.96,86500
"Dec 25 2014",17804.84,17832.47,17773.59,17808.75,17808.75,86400
"Dec 24 2014",17842.04,17875.41,17800.42,17854.23,17854.23,126400
"Dec 22 2014",17685.53,17692.58,17572.62,17635.14,17635.14,128500
"Dec 19 2014",17511.01,17621.40,17471.60,17621.40,17621.40,175800
"Dec 18 2014",17142.95,17274.23,17136.41,17210.05,17210.05,186300
"Dec 17 2014",16689.34,16891.02,16672.94,16819.73,16819.73,161300
"Dec 16 2014",16862.42,16895.39,16714.83,16755.32,16755.32,160300
"Dec 15 2014",17111.49,17258.32,17037.21,17099.40,17099.40,146400
"Dec 12 2014",17317.69,17526.19,17298.19,17371.58,17371.58,214500
"Dec 11 2014",17180.49,17289.73,17043.63,17257.40,17257.40,151400
"Dec 10 2014",17623.35,17658.14,17308.82,17412.58,17412.58,169600
"Dec 09 2014",17820.24,17892.16,17773.30,17813.38,17813.38,140400
"Dec 08 2014",18004.66,18030.83,17869.74,17935.64,17935.64,134700
"Dec 05 2014",17821.85,17922.29,17759.36,17920.45,17920.45,128900
"Dec 04 2014",17881.91,17912.59,17813.01,17887.21,17887.21,142200
"Dec 03 2014",17772.15,17881.76,17696.36,17720.43,17720.43,158700
"Dec 02 2014",17481.06,17687.70,17476.42,17663.22,17663.22,125200
"Dec 01 2014",17475.10,17649.02,17474.27,17590.10,17590.10,125900
"Nov 28 2014",17340.16,17471.90,17330.84,17459.85,17459.85,149100
"Nov 27 2014",17310.49,17346.85,17212.48,17248.50,17248.50,129100
"Nov 26 2014",17347.97,17432.57,17335.99,17383.58,17383.58,136500
"Nov 25 2014",17490.39,17490.39,17372.71,17407.62,17407.62,170600
"Nov 21 2014",17285.72,17381.59,17108.20,17357.51,17357.51,156300
"Nov 20 2014",17407.69,17407.69,17270.70,17300.86,17300.86,144000
"Nov 19 2014",17384.31,17472.57,17280.76,17288.75,17288.75,170100
"Nov 18 2014",17188.84,17356.76,17186.50,17344.06,17344.06,158100
"Nov 17 2014",17381.38,17409.32,16907.43,16973.80,16973.80,192800
"Nov 14 2014",17520.54,17520.54,17300.19,17490.83,17490.83,196000
"Nov 13 2014",17192.00,17400.77,17099.95,17392.79,17392.79,159800
"Nov 12 2014",17253.12,17443.74,17170.00,17197.05,17197.05,193300
"Nov 11 2014",16869.49,17160.12,16855.30,17124.11,17124.11,154000
"Nov 10 2014",16758.27,16818.05,16713.37,16780.53,16780.53,125600
"Nov 07 2014",16934.04,16938.20,16824.08,16880.38,16880.38,153300
"Nov 06 2014",16993.46,17045.94,16725.45,16792.48,16792.48,199000
"Nov 05 2014",16785.44,16995.02,16778.28,16937.32,16937.32,232200
"Nov 04 2014",16732.85,17127.66,16720.99,16862.47,16862.47,335600
"Oct 31 2014",15817.14,16533.91,15817.14,16413.76,16413.76,268500
"Oct 30 2014",15596.50,15701.04,15584.83,15658.20,15658.20,184100
"Oct 29 2014",15442.39,15595.29,15394.79,15553.91,15553.91,148800
"Oct 28 2014",15363.28,15374.46,15263.36,15329.91,15329.91,122300
"Oct 27 2014",15404.28,15424.05,15333.71,15388.72,15388.72,121000
"Oct 24 2014",15354.35,15377.05,15232.00,15291.64,15291.64,121800
"Oct 23 2014",15093.78,15232.51,15059.64,15138.96,15138.96,119600
"Oct 22 2014",15038.19,15195.78,15001.43,15195.77,15195.77,137400
"Oct 21 2014",15115.29,15115.29,14761.84,14804.28,14804.28,143000
"Oct 20 2014",14822.84,15111.23,14819.69,15111.23,15111.23,162000
"Oct 17 2014",14796.32,14830.67,14529.03,14532.51,14532.51,178600
"Oct 16 2014",14805.16,14807.08,14672.55,14738.38,14738.38,198900
"Oct 15 2014",15009.75,15084.61,14916.65,15073.52,15073.52,152600
"Oct 14 2014",15036.87,15089.90,14919.71,14936.51,14936.51,186200
"Oct 10 2014",15292.88,15345.78,15221.83,15300.55,15300.55,186100
"Oct 09 2014",15681.53,15732.32,15461.09,15478.93,15478.93,141000
"Oct 08 2014",15574.60,15643.63,15520.81,15595.98,15595.98,150200
"Oct 07 2014",15841.17,15913.52,15755.57,15783.83,15783.83,134800
"Oct 06 2014",15882.28,15970.65,15808.22,15890.95,15890.95,127600
"Oct 03 2014",15616.48,15708.65,15559.07,15708.65,15708.65,139700
"Oct 02 2014",15895.20,15922.51,15646.40,15661.99,15661.99,175400
"Oct 01 2014",16173.39,16225.96,16081.01,16082.25,16082.25,137100
"Sep 30 2014",16252.72,16252.72,16058.72,16173.52,16173.52,152500
"Sep 29 2014",16339.03,16344.32,16262.00,16310.64,16310.64,107900
"Sep 26 2014",16087.95,16251.67,16087.95,16229.86,16229.86,127400
"Sep 25 2014",16327.19,16374.14,16303.91,16374.14,16374.14,148700
"Sep 24 2014",16105.56,16203.94,16094.59,16167.45,16167.45,133300
"Sep 22 2014",16281.36,16299.13,16170.11,16205.90,16205.90,129100
"Sep 19 2014",16177.94,16364.08,16170.86,16321.17,16321.17,171300
"Sep 18 2014",16036.47,16106.11,16003.46,16067.57,16067.57,143100
"Sep 17 2014",15948.15,15969.41,15888.67,15888.67,15888.67,114700
"Sep 16 2014",15896.06,15938.31,15871.12,15911.53,15911.53,121300
"Sep 12 2014",15885.04,15984.90,15885.04,15948.29,15948.29,183400
"Sep 11 2014",15880.91,15925.51,15854.30,15909.20,15909.20,130300
"Sep 10 2014",15688.55,15795.60,15664.79,15788.78,15788.78,109700
"Sep 09 2014",15795.82,15795.82,15736.13,15749.15,15749.15,106100
"Sep 08 2014",15718.13,15730.33,15656.40,15705.11,15705.11,95600
"Sep 05 2014",15792.64,15792.64,15641.37,15668.68,15668.68,109600
"Sep 04 2014",15701.61,15732.76,15663.59,15676.18,15676.18,110900
"Sep 03 2014",15797.79,15829.38,15723.54,15728.35,15728.35,137800
"Sep 02 2014",15526.94,15737.36,15516.50,15668.60,15668.60,122600
"Sep 01 2014",15454.59,15478.77,15440.99,15476.60,15476.60,74800
"Aug 29 2014",15423.88,15447.81,15356.00,15424.59,15424.59,111000
"Aug 28 2014",15482.27,15487.99,15423.90,15459.86,15459.86,99300
"Aug 27 2014",15556.56,15588.22,15465.99,15534.82,15534.82,102200
"Aug 26 2014",15609.64,15613.34,15519.42,15521.22,15521.22,86400
"Aug 25 2014",15609.43,15628.61,15553.51,15613.25,15613.25,81900
"Aug 22 2014",15618.05,15628.78,15524.43,15539.19,15539.19,102300
"Aug 21 2014",15530.98,15601.99,15525.78,15586.20,15586.20,117700
"Aug 20 2014",15485.93,15492.88,15433.72,15454.45,15454.45,92700
"Aug 19 2014",15451.94,15476.05,15429.11,15449.79,15449.79,94200
"Aug 18 2014",15318.50,15365.35,15303.39,15322.60,15322.60,77300
"Aug 15 2014",15317.15,15328.34,15276.99,15318.34,15318.34,88700
"Aug 14 2014",15284.38,15338.85,15272.90,15314.57,15314.57,92700
"Aug 13 2014",15111.76,15235.90,15108.53,15213.63,15213.63,96300
"Aug 12 2014",15164.73,15235.98,15125.93,15161.31,15161.31,89300
"Aug 11 2014",15022.64,15161.54,14973.71,15130.52,15130.52,114600
"Aug 08 2014",15063.73,15074.32,14753.84,14778.37,14778.37,177200
"Aug 07 2014",15138.72,15243.06,15061.99,15232.37,15232.37,143100
"Aug 06 2014",15260.00,15271.14,15121.43,15159.79,15159.79,135500
"Aug 05 2014",15506.87,15507.32,15313.84,15320.31,15320.31,131500
"Aug 04 2014",15474.65,15535.62,15440.21,15474.50,15474.50,123600
"Aug 01 2014",15511.54,15602.13,15501.15,15523.11,15523.11,143300
"Jul 31 2014",15732.78,15759.66,15618.85,15620.77,15620.77,154100
"Jul 30 2014",15616.89,15666.62,15594.89,15646.23,15646.23,117500
"Jul 29 2014",15564.79,15632.70,15556.02,15618.07,15618.07,98800
"Jul 28 2014",15426.98,15556.62,15426.98,15529.40,15529.40,115600
"Jul 25 2014",15342.46,15457.87,15341.69,15457.87,15457.87,119900
"Jul 24 2014",15350.28,15383.11,15232.14,15284.42,15284.42,122000
"Jul 23 2014",15367.16,15376.20,15317.37,15328.56,15328.56,100100
"Jul 22 2014",15296.42,15392.02,15287.93,15343.28,15343.28,115400
"Jul 18 2014",15174.08,15220.50,15110.45,15215.71,15215.71,92200
"Jul 17 2014",15422.87,15465.74,15347.85,15370.26,15370.26,102500
"Jul 16 2014",15369.66,15423.96,15355.00,15379.30,15379.30,98200
"Jul 15 2014",15354.43,15441.54,15346.09,15395.16,15395.16,101000
"Jul 14 2014",15199.18,15324.95,15179.49,15296.82,15296.82,96300
"Jul 11 2014",15102.59,15204.01,15101.49,15164.04,15164.04,123600
"Jul 10 2014",15318.30,15326.78,15215.43,15216.47,15216.47,112900
"Jul 09 2014",15194.32,15302.65,15185.32,15302.65,15302.65,118300
"Jul 08 2014",15304.27,15389.89,15225.11,15314.41,15314.41,117700
"Jul 07 2014",15433.49,15477.77,15379.44,15379.44,15379.44,84000
"Jul 04 2014",15490.37,15490.37,15420.07,15437.13,15437.13,108800
"Jul 03 2014",15435.34,15435.34,15324.32,15348.29,15348.29,114200
"Jul 02 2014",15406.23,15444.63,15354.91,15369.97,15369.97,116800
"Jul 01 2014",15179.64,15389.08,15145.87,15326.20,15326.20,137500
"Jun 30 2014",15159.45,15177.87,15052.34,15162.10,15162.10,102000
"Jun 27 2014",15290.75,15293.82,15027.31,15095.00,15095.00,131000
"Jun 26 2014",15320.13,15345.12,15278.22,15308.49,15308.49,105400
"Jun 25 2014",15297.24,15347.88,15265.71,15266.61,15266.61,108400
"Jun 24 2014",15300.50,15424.57,15252.27,15376.24,15376.24,122700
"Jun 23 2014",15419.47,15442.67,15335.88,15369.28,15369.28,120000
"Jun 20 2014",15359.60,15422.06,15305.43,15349.42,15349.42,190000
"Jun 19 2014",15140.35,15375.38,15138.28,15361.16,15361.16,189900
"Jun 18 2014",15009.89,15139.99,14995.45,15115.80,15115.80,118600
"Jun 17 2014",14962.99,15026.96,14948.54,14975.97,14975.97,107400
"Jun 16 2014",15049.61,15056.75,14867.15,14933.29,14933.29,116000
"Jun 13 2014",14830.99,15121.64,14830.99,15097.84,15097.84,172200
"Jun 12 2014",14942.15,14992.96,14862.08,14973.53,14973.53,132400
"Jun 11 2014",15000.13,15075.72,14998.63,15069.48,15069.48,99500
"Jun 10 2014",15130.74,15184.77,14966.80,14994.80,14994.80,121300
"Jun 09 2014",15204.31,15206.57,15116.03,15124.00,15124.00,107300
"Jun 06 2014",15138.75,15144.34,15042.59,15077.24,15077.24,134800
"Jun 05 2014",15112.59,15141.14,15016.81,15079.37,15079.37,127900
"Jun 04 2014",15067.41,15071.78,14985.21,15067.96,15067.96,132000
"Jun 03 2014",15089.04,15091.49,15026.01,15034.25,15034.25,145900
"Jun 02 2014",14777.51,14963.91,14777.51,14935.92,14935.92,130600
"May 30 2014",14707.66,14741.10,14591.62,14632.38,14632.38,175300
"May 29 2014",14585.64,14714.95,14574.02,14681.72,14681.72,122000
"May 28 2014",14646.93,14717.29,14608.54,14670.95,14670.95,120100
"May 27 2014",14589.79,14744.16,14588.68,14636.52,14636.52,129400
"May 26 2014",14592.60,14602.52,14531.32,14602.52,14602.52,106900
"May 23 2014",14411.10,14528.04,14404.80,14462.17,14462.17,142400
"May 22 2014",14188.28,14369.02,14147.55,14337.79,14337.79,160300
"May 21 2014",13969.71,14054.24,13964.43,14042.17,14042.17,121700
"May 20 2014",14088.45,14144.04,14038.06,14075.25,14075.25,123100
"May 19 2014",14130.09,14150.50,13991.80,14006.44,14006.44,114000
"May 16 2014",14087.76,14108.44,14016.49,14096.59,14096.59,131300
"May 15 2014",14280.51,14306.36,14190.27,14298.21,14298.21,132600
"May 14 2014",14385.60,14419.65,14349.87,14405.76,14405.76,112700
"May 13 2014",14367.94,14464.01,14359.74,14425.44,14425.44,129900
"May 12 2014",14173.49,14234.49,14130.30,14149.52,14149.52,109200
"May 09 2014",14101.98,14266.29,14091.20,14199.59,14199.59,125300
"May 08 2014",14136.41,14254.44,14108.16,14163.78,14163.78,123000
"May 07 2014",14296.25,14299.13,14033.45,14033.45,14033.45,143200
"May 02 2014",14454.44,14473.75,14405.77,14457.51,14457.51,108600
"May 01 2014",14341.09,14493.03,14341.09,14485.13,14485.13,129200
"Apr 30 2014",14393.51,14421.22,14275.69,14304.11,14304.11,125100
"Apr 28 2014",14289.82,14324.03,14224.47,14288.23,14288.23,97400
"Apr 25 2014",14369.72,14554.32,14327.60,14429.26,14429.26,115000
"Apr 24 2014",14563.25,14563.25,14367.13,14404.99,14404.99,106300
"Apr 23 2014",14480.41,14546.27,14459.29,14546.27,14546.27,103200
"Apr 22 2014",14586.29,14604.30,14388.77,14388.77,14388.77,99300
"Apr 21 2014",14549.45,14649.50,14503.17,14512.38,14512.38,95300
"Apr 18 2014",14489.37,14536.67,14442.74,14516.27,14516.27,78200
"Apr 17 2014",14395.95,14500.66,14351.85,14417.53,14417.53,127900
"Apr 16 2014",14126.87,14420.30,14125.59,14417.68,14417.68,143600
"Apr 15 2014",14068.75,14096.86,13969.17,13996.81,13996.81,120800
"Apr 14 2014",13887.23,14008.29,13885.22,13910.16,13910.16,121000
"Apr 11 2014",14027.80,14065.97,13885.11,13960.05,13960.05,174700
"Apr 10 2014",14484.54,14513.14,14234.45,14300.12,14300.12,128900
"Apr 09 2014",14436.05,14502.02,14279.34,14299.69,14299.69,162500
"Apr 08 2014",14715.80,14740.10,14605.31,14606.88,14606.88,130400
"Apr 07 2014",14880.82,14895.58,14764.37,14808.85,14808.85,112800
"Apr 04 2014",15005.54,15098.38,15000.69,15063.77,15063.77,97100
"Apr 03 2014",15009.18,15164.39,14976.36,15071.88,15071.88,134400
"Apr 02 2014",14897.88,15069.61,14893.17,14946.32,14946.32,162400
"Apr 01 2014",14870.51,14870.51,14751.29,14791.99,14791.99,139200
"Mar 31 2014",14839.54,14843.67,14718.01,14827.83,14827.83,141600
"Mar 28 2014",14576.25,14713.45,14520.57,14696.03,14696.03,149300
"Mar 27 2014",14305.67,14659.85,14227.81,14622.89,14622.89,179000
"Mar 26 2014",14521.00,14569.90,14401.42,14477.16,14477.16,166600
"Mar 25 2014",14401.69,14531.79,14312.08,14423.19,14423.19,186000
"Mar 24 2014",14297.58,14514.28,14287.28,14475.30,14475.30,196200
"Mar 20 2014",14548.76,14548.76,14207.83,14224.23,14224.23,158700
"Mar 19 2014",14495.73,14663.54,14302.37,14462.52,14462.52,153600
"Mar 18 2014",14491.41,14533.25,14399.72,14411.27,14411.27,114000
"Mar 17 2014",14254.32,14359.16,14203.21,14277.67,14277.67,138000
"Mar 14 2014",14526.28,14539.60,14280.75,14327.66,14327.66,236100
"Mar 13 2014",14847.72,14919.84,14790.48,14815.98,14815.98,116200
"Mar 12 2014",15003.80,15020.14,14828.18,14830.39,14830.39,141300
"Mar 11 2014",15179.47,15256.03,15124.36,15224.11,15224.11,119100
"Mar 10 2014",15197.53,15266.12,15088.11,15120.14,15120.14,121100
"Mar 07 2014",15280.76,15312.60,15145.59,15274.07,15274.07,138500
"Mar 06 2014",14933.76,15203.12,14871.56,15134.75,15134.75,150000
"Mar 05 2014",14905.95,14992.19,14897.63,14897.63,14897.63,134000
"Mar 04 2014",14553.95,14750.09,14546.34,14721.48,14721.48,125600
"Mar 03 2014",14666.93,14684.70,14443.10,14652.23,14652.23,146900
"Feb 28 2014",14929.55,14943.65,14735.52,14841.07,14841.07,160500
"Feb 27 2014",14939.87,15015.01,14844.37,14923.11,14923.11,160300
"Feb 26 2014",14896.49,15084.53,14896.49,14970.97,14970.97,126600
"Feb 25 2014",15002.51,15094.54,14957.49,15051.60,15051.60,139500
"Feb 24 2014",14803.64,14982.53,14658.14,14837.68,14837.68,159500
"Feb 21 2014",14618.61,14888.81,14618.61,14865.67,14865.67,138700
"Feb 20 2014",14701.14,14731.48,14428.73,14449.18,14449.18,172000
"Feb 19 2014",14729.48,14805.66,14679.19,14766.53,14766.53,153900
"Feb 18 2014",14514.47,14900.24,14469.49,14843.24,14843.24,206500
"Feb 17 2014",14343.73,14427.95,14214.60,14393.11,14393.11,149000
"Feb 14 2014",14538.20,14678.71,14243.17,14313.03,14313.03,204200
"Feb 13 2014",14785.84,14787.62,14488.32,14534.74,14534.74,148400
"Feb 12 2014",14821.73,14874.79,14769.04,14800.06,14800.06,165100
"Feb 10 2014",14647.83,14725.92,14568.30,14718.34,14718.34,149800
"Feb 07 2014",14387.11,14471.95,14356.59,14462.41,14462.41,186100
"Feb 06 2014",14233.42,14308.07,14155.12,14155.12,14155.12,192900
"Feb 05 2014",14213.10,14245.06,13995.86,14180.38,14180.38,280200
"Feb 04 2014",14353.33,14355.92,14008.47,14008.47,14008.47,294300
"Feb 03 2014",14788.56,14846.93,14615.05,14619.13,14619.13,202800
"Jan 31 2014",15132.23,15143.88,14764.57,14914.53,14914.53,217400
"Jan 30 2014",15112.70,15112.70,14853.83,15007.06,15007.06,221200
"Jan 29 2014",15164.34,15383.91,15159.92,15383.91,15383.91,164800
"Jan 28 2014",15038.64,15088.12,14952.83,14980.16,14980.16,183100
"Jan 27 2014",15091.45,15109.68,14933.55,15005.73,15005.73,223900
"Jan 24 2014",15473.57,15485.02,15288.32,15391.56,15391.56,221000
"Jan 23 2014",15900.63,15958.58,15690.45,15695.89,15695.89,206900
"Jan 22 2014",15749.01,15870.53,15631.41,15820.96,15820.96,185300
"Jan 21 2014",15710.89,15894.68,15705.84,15795.96,15795.96,154300
"Jan 20 2014",15724.14,15727.26,15574.23,15641.68,15641.68,142200
"Jan 17 2014",15695.46,15783.37,15621.80,15734.46,15734.46,180100
"Jan 16 2014",15845.15,15941.08,15710.14,15747.20,15747.20,214200
"Jan 15 2014",15649.07,15808.73,15636.57,15808.73,15808.73,185800
"Jan 14 2014",15657.20,15661.71,15383.69,15422.40,15422.40,214500
"Jan 10 2014",15785.15,15922.14,15754.70,15912.06,15912.06,237500
"Jan 09 2014",16002.88,16004.56,15838.44,15880.33,15880.33,217400
"Jan 08 2014",15943.68,16121.45,15906.57,16121.45,16121.45,206700
"Jan 07 2014",15835.41,15935.37,15784.25,15814.37,15814.37,165900
"Jan 06 2014",16147.54,16164.01,15864.44,15908.88,15908.88,192700
"Dec 30 2013",16269.22,16320.22,16182.71,16291.31,16291.31,182100
"Dec 27 2013",16229.43,16232.69,16056.73,16178.94,16178.94,170600
"Dec 26 2013",16087.07,16186.04,16082.28,16174.44,16174.44,170200
"Dec 25 2013",15861.13,16010.54,15853.51,16009.99,16009.99,147400
"Dec 24 2013",15955.90,16029.65,15849.00,15889.33,15889.33,163000
"Dec 20 2013",15790.69,15870.42,15755.36,15870.42,15870.42,165000
"Dec 19 2013",15809.43,15891.82,15798.85,15859.22,15859.22,190300
"Dec 18 2013",15273.24,15588.42,15268.18,15587.80,15587.80,175200
"Dec 17 2013",15290.22,15322.13,15248.42,15278.63,15278.63,120400
"Dec 16 2013",15408.35,15408.35,15146.13,15152.91,15152.91,139600
"Dec 13 2013",15316.89,15532.94,15251.45,15403.11,15403.11,246200
"Dec 12 2013",15377.32,15392.66,15255.36,15341.82,15341.82,132300
"Dec 11 2013",15509.93,15562.30,15386.11,15515.06,15515.06,129200
"Dec 10 2013",15633.97,15633.97,15562.06,15611.31,15611.31,127200
"Dec 09 2013",15556.60,15650.21,15547.29,15650.21,15650.21,136900
"Dec 06 2013",15112.54,15327.37,15112.54,15299.86,15299.86,135300
"Dec 05 2013",15354.53,15430.20,15139.12,15177.49,15177.49,150700
"Dec 04 2013",15520.20,15579.36,15326.06,15407.94,15407.94,159000
"Dec 03 2013",15747.54,15794.15,15661.90,15749.66,15749.66,167200
"Dec 02 2013",15659.74,15703.02,15579.54,15655.07,15655.07,143200
"Nov 29 2013",15661.43,15727.96,15507.17,15661.87,15661.87,158300
"Nov 28 2013",15622.19,15729.09,15605.73,15727.12,15727.12,154000
"Nov 27 2013",15414.52,15512.76,15414.52,15449.63,15449.63,144700
"Nov 26 2013",15501.95,15577.97,15460.97,15515.24,15515.24,156700
"Nov 25 2013",15504.78,15619.13,15469.87,15619.13,15619.13,176400
"Nov 22 2013",15513.45,15579.39,15307.44,15381.72,15381.72,211300
"Nov 21 2013",15176.65,15377.00,15168.47,15365.60,15365.60,168200
"Nov 20 2013",15176.35,15209.67,15069.98,15076.08,15076.08,142500
"Nov 19 2013",15096.63,15163.06,15020.33,15126.56,15126.56,130200
"Nov 18 2013",15253.24,15273.61,15106.82,15164.30,15164.30,180100
"Nov 15 2013",15034.33,15203.11,14994.70,15165.92,15165.92,212600
"Nov 14 2013",14665.75,14966.43,14665.75,14876.41,14876.41,190100
"Nov 13 2013",14527.97,14599.53,14490.92,14567.16,14567.16,170200
"Nov 12 2013",14289.87,14588.68,14278.21,14588.68,14588.68,157600
"Nov 11 2013",14271.48,14304.29,14208.13,14269.84,14269.84,113500
"Nov 08 2013",14026.17,14122.28,14026.17,14086.80,14086.80,117800
"Nov 07 2013",14355.56,14371.56,14222.03,14228.44,14228.44,111600
"Nov 06 2013",14155.34,14407.69,14130.86,14337.31,14337.31,142200
"Nov 05 2013",14319.75,14323.24,14141.82,14225.37,14225.37,167100
"Nov 01 2013",14403.07,14411.05,14126.41,14201.57,14201.57,170800
"Oct 31 2013",14474.01,14516.08,14324.17,14327.94,14327.94,158400
"Oct 30 2013",14464.67,14526.88,14425.58,14502.35,14502.35,156800
"Oct 29 2013",14288.72,14395.96,14224.59,14325.98,14325.98,135600
"Oct 28 2013",14261.65,14400.32,14194.42,14396.04,14396.04,109500
"Oct 25 2013",14439.14,14442.12,14088.19,14088.19,14088.19,139000
"Oct 24 2013",14344.74,14499.52,14273.71,14486.41,14486.41,144900
"Oct 23 2013",14784.41,14799.28,14426.05,14426.05,14426.05,153500
"Oct 22 2013",14677.08,14747.77,14641.78,14713.25,14713.25,99200
